,Order Date,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost,Profit %
136,2016-10-13,Lena Creighton,Consumer,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,2.0502,96.07843137254902
137,2016-10-13,Lena Creighton,Consumer,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,49.51440000000001,53.84615384615383
138,2016-10-13,Lena Creighton,Consumer,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,47.43359999999999,38.88888888888891
139,2016-10-13,Lena Creighton,Consumer,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.120000000000005,14,22.422400000000007,92.30769230769226
140,2016-09-05,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80000000000001,2,72.45000000000002,14.285714285714274
141,2017-09-18,Sally Hughsby,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,6.4386,36.986301369863014
142,2017-09-18,Sally Hughsby,Corporate,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,5.755799999999999,88.67924528301889
143,2017-09-18,Sally Hughsby,Corporate,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,74.72399999999999,92.30769230769232
144,2017-12-22,Sandra Glassco,Consumer,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.4300000000001,3,621.1782000000001,35.13513513513512
145,2015-09-07,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,651.7720999999999,3.0927835051546393
146,2014-10-22,Maureen Gastineau,Home Office,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,80.97840000000002,15.942028985507232
147,2016-12-05,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45000000000005,11,280.6485,36.98630136986302
148,2016-12-05,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,143.9712,4.166666666666654
149,2016-12-05,Justin Ellison,Corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,1366.288,42.85714285714285
150,2016-12-05,Justin Ellison,Corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,90.92150000000001,88.67924528301886
151,2016-03-13,Tamara Willingham,Home Office,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,140.154,12.676056338028163
152,2016-03-13,Tamara Willingham,Home Office,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,187.9452,8.108108108108103
153,2015-05-31,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.379999999999995,7,32.109,81.81818181818178
154,2015-05-31,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,56.9808,85.18518518518518
155,2015-05-31,Stephanie Phelps,Corporate,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,59.8512,35.13513513513513
156,2015-05-28,Neil Knudson,Home Office,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,4.8399,36.986301369863014
157,2014-03-01,Dave Brooks,Consumer,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.56800000000004,2,406.0916000000001,12.676056338028152
158,2016-11-20,Nora Paige,Consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,7.7486,88.67924528301887
159,2016-11-20,Nora Paige,Consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.9300000000001,7,708.6975,33.333333333333336
160,2016-05-11,Ted Trevino,Consumer,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,3.2890000000000006,81.8181818181818
161,2015-12-28,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38400000000001,2,53.024400000000014,2.564102564102554
162,2016-11-16,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,15.052000000000001,88.67924528301884
163,2016-11-07,Max Jones,Consumer,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.680000000000003,2,17.992000000000004,53.84615384615382
164,2014-09-08,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,7.2036,37.931034482758626
165,2014-09-08,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.951999999999,8,9519.944000000001,-14.285714285714304
166,2014-09-08,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,334.5627,-17.525773195876287
167,2014-09-08,Becky Martin,Consumer,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.0599999999997,9,1764.918,-1.408450704225362
168,2014-09-08,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,25.250400000000003,26.98412698412697
169,2014-09-08,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.97999999999996,5,631.829,-71.83098591549297
170,2014-09-08,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,134.9775,6.666666666666672
171,2014-08-05,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,11.0982,88.67924528301887
172,2014-08-05,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,57.6992,92.3076923076923
173,2014-08-05,Chad Sievert,Consumer,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14400000000006,7,318.88500000000005,6.666666666666665
174,2014-09-14,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.44799999999999,2,183.56800000000004,-71.42857142857143
175,2014-09-14,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,13.608,48.14814814814813
176,2017-04-21,Shirley Jackson,Consumer,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26399999999998,4,340.4240000000001,-71.42857142857143
177,2015-11-21,Joel Eaton,Consumer,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,408.13919999999996,-2.777777777777763
178,2015-11-21,Joel Eaton,Consumer,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,19.651500000000002,-19.191919191919194
179,2015-12-15,Jim Kriz,Home Office,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,1.8695999999999997,75.43859649122808
180,2014-12-05,David Kendrick,Corporate,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816000000000003,2,22.954800000000002,8.108108108108109
181,2014-12-05,David Kendrick,Corporate,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74399999999997,7,332.1045,23.076923076923073
182,2014-11-19,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,372.93039999999996,35.135135135135144
183,2014-11-19,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,107.96399999999998,38.8888888888889
184,2014-11-19,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,21.75,33.33333333333333
185,2016-11-28,Sally Knutson,Consumer,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,3.7232000000000003,92.3076923076923
186,2014-08-26,Frank Merwin,Home Office,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,153.816,14.942528735632191
187,2016-07-16,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224000000000004,3,33.5016,11.11111111111111
188,2016-07-16,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016000000000002,3,13.761000000000006,45.45454545454541
189,2015-10-12,Mark Packer,Home Office,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.1360000000001,4,786.7440000000001,14.28571428571427
190,2015-10-12,Mark Packer,Home Office,New York City,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,51.6672,38.88888888888889
191,2015-10-12,Mark Packer,Home Office,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,26.9568,92.3076923076923
192,2015-10-12,Mark Packer,Home Office,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.3520000000001,3,579.3756000000001,8.108108108108109
193,2015-10-12,Mark Packer,Home Office,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,13.333,49.25373134328357
194,2015-10-31,Mary Zewe,Corporate,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.280000000000001,7,7.568400000000002,88.67924528301883
195,2014-03-21,Cassandra Brandow,Consumer,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,6.204200000000001,19.402985074626855
196,2014-03-21,Cassandra Brandow,Consumer,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,4.4604,35.59322033898306
197,2017-11-06,Valerie Mitchum,Home Office,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,34.2324,35.13513513513514
198,2017-07-06,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.9460000000000006,2,5.2046,-43.39622641509433
199,2017-07-06,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,10.235700000000001,56.86274509803921
200,2017-06-24,Maria Bertelson,Consumer,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744000000000003,3,14.949000000000005,45.45454545454543
201,2014-08-03,Bruce Stewart,Consumer,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,380.625,-42.5287356321839
202,2014-08-03,Bruce Stewart,Consumer,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,2.3075,12.676056338028163
203,2017-12-17,Logan Currie,Consumer,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.28399999999999,2,245.2508,-72.97297297297297
204,2017-06-03,Heather Kirkland,Corporate,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168000000000006,7,25.496800000000004,37.931034482758626
205,2017-12-09,Laurel Elliston,Consumer,Whittier,California,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.76800000000003,4,400.2912,11.111111111111118
206,2017-12-01,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,78.04560000000001,7.526881720430099
207,2017-12-01,Joseph Holt,Consumer,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,96.34539999999998,36.98630136986303
208,2017-12-01,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,8.4376,88.67924528301887
209,2017-12-01,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,36.0801,44.92753623188405
210,2017-12-01,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,88.3104,4.16666666666666
211,2015-02-09,Michael Stewart,Corporate,Dallas,Texas,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,14.3,45.454545454545446
212,2015-01-02,Victoria Wilson,Corporate,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.680000000000003,2,14.800000000000004,59.99999999999998
213,2015-01-02,Victoria Wilson,Corporate,Medina,Ohio,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,696.773,-35.06493506493507
214,2015-01-02,Victoria Wilson,Corporate,Medina,Ohio,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,77.6778,-18.918918918918926
215,2015-01-02,Victoria Wilson,Corporate,Medina,Ohio,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0000000000002,9,2138.4000000000005,-44.444444444444436
216,2015-01-02,Victoria Wilson,Corporate,Medina,Ohio,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,85.1048,5.26315789473685
217,2016-10-28,Jonathan Howell,Consumer,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,67.00319999999999,38.88888888888889
218,2016-10-28,Jonathan Howell,Consumer,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,279.6978,8.108108108108116
219,2015-12-24,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.5840000000000005,2,3.7692000000000005,48.14814814814813
220,2015-12-24,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704000000000004,6,14.473800000000004,56.862745098039206
221,2015-12-24,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776000000000003,4,33.6192,-41.17647058823528
222,2015-12-24,Joni Blumstein,Consumer,Dublin,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,53.61919999999999,35.593220338983066
223,2015-12-24,Joni Blumstein,Consumer,Dublin,Ohio,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.98800000000006,4,863.9784000000001,-44.44444444444444
224,2015-12-24,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168000000000003,2,24.451200000000004,11.11111111111111
225,2015-08-09,David Smith,Corporate,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,1.232,78.5714285714286
226,2015-08-09,David Smith,Corporate,Detroit,Michigan,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.4499999999999,5,485.51099999999997,28.205128205128204
227,2015-08-09,David Smith,Corporate,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,21.7602,1.0101010101010068
228,2015-02-28,Valerie Dominguez,Consumer,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,189.84240000000003,-14.893617021276606
229,2015-02-28,Valerie Dominguez,Consumer,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,345.8552000000001,12.676056338028157
230,2014-09-13,Erin Ashbrook,Corporate,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648000000000003,7,31.080000000000002,-39.99999999999999
231,2017-04-07,Christopher Schild,Home Office,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,335.908,-30.379746835443044
232,2017-04-07,Christopher Schild,Home Office,Tampa,Florida,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145000000001,3,868.8603,-28.57142857142856
233,2017-04-07,Christopher Schild,Home Office,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328000000000001,2,8.88,-39.99999999999999
234,2017-04-07,Christopher Schild,Home Office,Tampa,Florida,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,258.072,0.0
235,2017-04-07,Christopher Schild,Home Office,Tampa,Florida,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.9760000000001,3,625.7007000000002,-1.2345679012345832
236,2017-11-12,David Bremer,Corporate,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,5.808000000000001,81.8181818181818
237,2016-06-04,Ken Lonsdale,Consumer,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.920000000000005,5,16.524000000000004,56.862745098039206
